327.72,312.10,327.72,311.77,311.77,327.72,311.77,311.77,311.77,311.77,312.10,312.10,312.10,312.10,312.10,312.10,311.77,327.72,327.72,312.10,312.10,312.10,311.77,311.77,311.77,311.77,312.10,312.10,312.10,312.10,312.10,311.77,327.72,327.72,327.72,327.72,312.10,312.10,312.10,312.10,312.10,311.77,311.77,311.77,311.77,311.77,311.77,311.77,311.77,311.77,311.77,311.77,311.77,311.77,312.10,312.10,312.10,312.10,311.77,311.77,312.10,312.10,312.10,312.10,312.10,311.77,312.10,312.10,312.10,312.10,312.10,327.72,312.10,312.10,312.10,312.10,312.10,311.77,311.77,312.10,311.77,312.10,311.77,322.67,311.77,311.77,311.77,311.77,311.77,322.67,322.67,322.67,311.77,311.77,311.77,311.77,311.77,311.77,312.10,312.10
312.10,312.10,312.10,311.77,311.77,327.72,327.72,311.77,311.77,311.77,312.10,312.10,312.10,312.10,312.10,312.10,311.77,327.72,327.72,327.72,312.10,312.10,311.77,311.77,311.77,312.10,312.10,312.10,312.10,312.10,312.10,327.72,311.77,311.77,327.72,311.77,312.10,312.10,311.77,311.77,311.77,311.77,311.77,311.77,311.77,311.77,311.77,311.77,311.77,311.77,311.77,311.77,327.72,311.77,312.10,312.10,312.10,312.10,312.10,311.77,312.10,312.10,312.10,312.10,312.10,312.10,312.10,312.10,312.10,312.10,312.10,312.10,312.10,312.10,327.72,312.10,312.10,312.10,311.77,312.10,311.77,311.77,322.67,322.67,311.77,311.77,311.77,311.77,311.77,311.77,322.67,322.67,322.67,311.77,311.77,311.77,311.77,311.77,312.10,312.10
312.10,311.77,311.77,311.77,311.77,327.72,327.72,311.77,311.77,312.10,312.10,312.10,312.10,312.10,312.10,312.10,311.77,312.10,327.72,327.72,311.77,311.77,311.77,312.10,312.10,312.10,312.10,312.10,327.72,311.77,311.77,311.77,311.77,311.77,327.72,312.10,311.77,311.77,311.77,311.77,311.77,311.77,311.77,311.77,311.77,311.77,311.77,311.77,311.77,311.77,312.10,327.72,327.72,312.10,312.10,312.10,312.10,312.10,312.10,311.77,312.10,327.72,312.10,312.10,312.10,312.10,312.10,312.10,312.10,312.10,312.10,312.10,312.10,312.10,312.10,312.10,312.10,312.10,311.77,312.10,311.77,311.77,322.67,322.67,322.67,311.77,311.77,311.77,311.77,311.77,311.77,322.67,311.77,311.77,311.77,311.77,311.77,311.77,311.77,312.10
311.77,311.77,312.10,312.10,327.72,327.72,312.10,312.10,311.77,312.10,312.10,312.10,312.10,312.10,312.10,312.10,312.10,312.10,311.77,311.77,327.72,327.72,312.10,312.10,312.10,312.10,327.72,311.77,311.77,311.77,311.77,311.77,311.77,311.77,312.10,311.77,311.77,311.77,311.77,311.77,312.10,312.10,311.77,311.77,312.10,311.77,311.77,311.77,311.77,327.72,312.10,312.10,312.10,312.10,312.10,312.10,312.10,312.10,311.77,312.10,312.10,312.10,312.10,312.10,312.10,312.10,312.10,312.10,312.10,312.10,312.10,312.10,312.10,312.10,312.10,312.10,312.10,312.10,312.10,312.10,311.77,311.77,322.67,322.67,322.67,322.67,311.77,312.10,311.77,311.77,311.77,311.77,311.77,312.10,311.77,311.77,311.77,312.10,327.72,311.77
311.77,311.77,312.10,327.72,327.72,327.72,312.10,312.10,311.77,327.72,327.72,312.10,312.10,312.10,312.10,312.10,312.10,311.77,311.77,311.77,311.77,312.10,312.10,312.10,312.10,327.72,311.77,312.10,311.77,311.77,311.77,311.77,311.77,327.72,327.72,311.77,311.77,311.77,327.72,327.72,312.10,312.10,312.10,311.77,311.77,311.77,311.77,311.77,311.77,311.77,312.10,312.10,312.10,312.10,312.10,312.10,312.10,311.77,311.77,312.10,312.10,312.10,312.10,312.10,327.72,312.10,312.10,312.10,312.10,312.10,311.77,312.10,312.10,312.10,312.10,312.10,312.10,312.10,312.10,312.10,311.77,311.77,311.77,322.67,322.67,322.67,311.77,312.10,311.77,327.72,312.10,311.77,311.77,311.77,311.77,311.77,311.77,327.72,312.10,311.77
311.77,312.10,312.10,311.77,327.72,327.72,312.10,312.10,311.77,327.72,312.10,312.10,312.10,312.10,312.10,312.10,312.10,311.77,311.77,311.77,311.77,312.10,312.10,312.10,327.72,311.77,312.10,312.10,311.77,311.77,311.77,312.10,312.10,327.72,327.72,311.77,311.77,327.72,327.72,327.72,327.72,312.10,312.10,311.77,311.77,311.77,311.77,311.77,311.77,311.77,312.10,327.72,312.10,312.10,312.10,312.10,312.10,311.77,311.77,311.77,312.10,312.10,312.10,311.77,311.77,312.10,312.10,312.10,312.10,312.10,312.10,312.10,312.10,312.10,312.10,312.10,312.10,312.10,312.10,312.10,312.10,311.77,311.77,311.77,322.67,311.77,311.77,312.10,312.10,312.10,327.72,312.10,311.77,311.77,311.77,311.77,311.77,311.77,311.77,311.77
327.72,312.10,312.10,327.72,327.72,327.72,312.10,311.77,311.77,327.72,312.10,312.10,312.10,312.10,312.10,312.10,312.10,311.77,311.77,311.77,312.10,312.10,327.72,327.72,311.77,311.77,312.10,311.77,311.77,311.77,327.72,312.10,312.10,311.77,311.77,311.77,327.72,327.72,327.72,327.72,327.72,312.10,311.77,311.77,311.77,311.77,312.10,312.10,311.77,312.10,327.72,327.72,312.10,312.10,312.10,312.10,312.10,312.10,311.77,311.77,312.10,312.10,312.10,312.10,311.77,312.10,312.10,312.10,312.10,312.10,312.10,312.10,312.10,312.10,312.10,312.10,312.10,312.10,312.10,312.10,312.10,311.77,311.77,312.10,311.77,312.10,311.77,312.10,312.10,312.10,312.10,312.10,311.77,311.77,311.77,311.77,327.72,311.77,311.77,311.77
327.72,327.72,312.10,327.72,327.72,327.72,312.10,311.77,311.77,312.10,312.10,312.10,312.10,312.10,312.10,312.10,312.10,311.77,311.77,311.77,312.10,312.10,327.72,311.77,311.77,311.77,311.77,311.77,311.77,312.10,312.10,312.10,312.10,311.77,311.77,311.77,327.72,327.72,327.72,327.72,327.72,312.10,311.77,327.72,327.72,327.72,312.10,312.10,312.10,312.10,312.10,312.10,312.10,312.10,312.10,312.10,312.10,312.10,312.10,312.10,312.10,312.10,312.10,312.10,312.10,312.10,312.10,312.10,311.77,312.10,312.10,312.10,312.10,312.10,312.10,312.10,312.10,312.10,312.10,312.10,312.10,312.10,312.10,312.10,312.10,312.10,311.77,312.10,312.10,312.10,312.10,311.77,311.77,311.77,311.77,311.77,311.77,311.77,311.77,322.67
327.72,327.72,311.77,327.72,327.72,312.10,312.10,311.77,311.77,312.10,312.10,312.10,312.10,312.10,312.10,312.10,312.10,312.10,311.77,311.77,311.77,312.10,327.72,311.77,311.77,311.77,327.72,312.10,312.10,312.10,312.10,312.10,327.72,312.10,311.77,311.77,311.77,311.77,327.72,327.72,327.72,327.72,311.77,327.72,327.72,312.10,312.10,312.10,312.10,312.10,312.10,312.10,312.10,312.10,312.10,312.10,312.10,312.10,312.10,312.10,312.10,312.10,312.10,312.10,312.10,312.10,312.10,312.10,312.10,311.77,312.10,312.10,312.10,312.10,312.10,312.10,312.10,312.10,312.10,312.10,312.10,312.10,312.10,312.10,312.10,312.10,327.72,312.10,312.10,312.10,311.77,311.77,311.77,311.77,311.77,311.77,311.77,311.77,311.77,322.67
311.77,327.72,311.77,311.77,327.72,312.10,312.10,311.77,311.77,312.10,312.10,312.10,312.10,312.10,312.10,312.10,312.10,312.10,311.77,311.77,312.10,327.72,327.72,327.72,311.77,327.72,327.72,312.10,312.10,312.10,312.10,327.72,327.72,327.72,311.77,312.10,311.77,311.77,311.77,327.72,327.72,327.72,327.72,327.72,312.10,312.10,312.10,312.10,312.10,312.10,312.10,312.10,312.10,312.10,312.10,312.10,312.10,312.10,312.10,312.10,311.77,312.10,312.10,312.10,312.10,312.10,312.10,312.10,312.10,312.10,311.77,312.10,312.10,312.10,312.10,312.10,312.10,312.10,312.10,312.10,312.10,312.10,312.10,312.10,312.10,312.10,312.10,312.10,312.10,312.10,311.77,311.77,311.77,311.77,311.77,311.77,311.77,311.77,311.77,311.77
